datetime,open,high,low,close
2024-11-09 07:00:00,2687.1499,2688.63989,2682.97998,2684.19995
2024-11-11 07:00:00,2682.55005,2685.72998,2681.65991,2685.6499
2024-11-11 11:00:00,2685.6499,2686.12988,2666.57007,2670.28003
2024-11-11 15:00:00,2670.11011,2674.31006,2667.3501,2669.57007
2024-11-11 19:00:00,2669.63989,2675.19995,2659.1001,2662.47998
2024-11-11 23:00:00,2663.090088,2663.21997,2613.52002,2614.6499
2024-11-12 03:00:00,2614.8501,2620.77002,2610.76001,2619.23999
2024-11-12 07:00:00,2619.3501,2626.27002,2619.3501,2624.070068
2024-11-12 11:00:00,2624.12012,2626.98999,2618.8999,2619.1001
2024-11-12 15:00:00,2619.030029,2619.070068,2595.31006,2598.32007
2024-11-12 19:00:00,2598.32007,2606.6001,2589.8999,2597.93994
2024-11-12 23:00:00,2597.93994,2617.090088,2597.44995,2598.55005
2024-11-13 03:00:00,2598.59009,2604.23999,2592.6001,2598.27002
2024-11-13 07:00:00,2598.26001,2601.3999,2595.26001,2599.02002
2024-11-13 11:00:00,2599.090088,2613.3501,2598.12012,2611.56006
2024-11-13 15:00:00,2611.57007,2612.38989,2603.65991,2606.3501
2024-11-13 19:00:00,2606.30005,2611.71997,2601.1499,2610.8999
2024-11-13 23:00:00,2611.02002,2618.68994,2593.71997,2605.46997
2024-11-14 03:00:00,2605.48999,2605.97998,2577.72998,2581.050049
2024-11-14 07:00:00,2581.060059,2581.42993,2569.3999,2571.030029
2024-11-14 11:00:00,2571.060059,2574.72998,2559.02002,2560.77002
2024-11-14 15:00:00,2560.57007,2565.31006,2550.53003,2556.8501
2024-11-14 19:00:00,2557.02002,2559.90991,2536.8999,2553.6499
2024-11-14 23:00:00,2553.69995,2572.96997,2550.17993,2570.31006
2024-11-15 03:00:00,2570.34009,2577.51001,2567.22998,2576.02002
2024-11-15 07:00:00,2576.060059,2576.15991,2564.02002,2567.02002
2024-11-15 11:00:00,2566.8501,2571.6001,2563.43994,2567.81006
2024-11-15 15:00:00,2567.80005,2569.59009,2554.62012,2563.88989
2024-11-15 19:00:00,2563.86011,2573.34009,2560.94995,2570.84009
2024-11-15 23:00:00,2570.8501,2575.98999,2561.37988,2570.8999
2024-11-16 03:00:00,2570.8999,2573.38989,2559.55005,2563.93994
2024-11-16 07:00:00,2563.92993,2563.96997,2559.98999,2563.070068
2024-11-18 07:00:00,2568.13989,2575.57007,2568.13989,2571.44995
2024-11-18 11:00:00,2571.46997,2597.18994,2569.92993,2589.90991
2024-11-18 15:00:00,2589.94995,2593.19995,2580.51001,2582.93994
2024-11-18 19:00:00,2582.65991,2597.31006,2582.15991,2594.52002
2024-11-18 23:00:00,2594.47998,2613.3999,2590.52002,2613.060059
2024-11-19 03:00:00,2613.11011,2615.090088,2607.43994,2609.87988
2024-11-19 07:00:00,2609.84009,2613.11011,2608.31006,2612.68994
2024-11-19 11:00:00,2612.84009,2625.57007,2611.1499,2624.52002
2024-11-19 15:00:00,2624.53003,2626.76001,2617.88989,2619.11011
2024-11-19 19:00:00,2619.030029,2636.56006,2618.72998,2629.6001
2024-11-19 23:00:00,2629.63989,2639.48999,2621.1001,2624.51001
2024-11-20 03:00:00,2624.72998,2633.17993,2622.43994,2630.77002
2024-11-20 07:00:00,2630.81006,2635.56006,2630.51001,2635.1499
2024-11-20 11:00:00,2635.19995,2641.86011,2634.78003,2638.030029
2024-11-20 15:00:00,2638.070068,2638.81006,2621.23999,2621.6001
2024-11-20 19:00:00,2621.43994,2628.19995,2618.96997,2628.17993
2024-11-20 23:00:00,2628.30005,2648.90991,2627.11011,2648.90991
2024-11-21 03:00:00,2649.1001,2655.47998,2645.52002,2650.94995
2024-11-21 07:00:00,2650.86011,2653.01001,2647.30005,2652.18994
2024-11-21 11:00:00,2652.31006,2660.37988,2650.44995,2657.02002
2024-11-21 15:00:00,2656.97998,2664.44995,2654.72998,2663.22998
2024-11-21 19:00:00,2663.18994,2673.55005,2662.070068,2671.55005
2024-11-21 23:00:00,2671.55005,2671.72998,2660.56006,2667.76001
2024-11-22 03:00:00,2667.84009,2673.52002,2661.38989,2669.72998
2024-11-22 07:00:00,2669.78003,2671.88989,2668.15991,2669.26001
2024-11-22 11:00:00,2669.21997,2690.55005,2668.94995,2686.21997
2024-11-22 15:00:00,2686.23999,2699.02002,2683.090088,2696.3501
2024-11-22 19:00:00,2696.44995,2710.1499,2693.62012,2698.90991
2024-11-22 23:00:00,2698.90991,2705.1001,2684.6499,2703.6001
2024-11-23 03:00:00,2703.77002,2711.47998,2700.86011,2708.22998
2024-11-23 07:00:00,2708.1499,2716.30005,2705.15991,2716.080078
2024-11-25 07:00:00,2711.84009,2721.34009,2710.80005,2719.8501
2024-11-25 11:00:00,2719.47998,2720.17993,2659.31006,2672.31006
2024-11-25 15:00:00,2672.34009,2676.3501,2658.38989,2667.87988
2024-11-25 19:00:00,2667.72998,2688.80005,2667.34009,2686.81006
2024-11-25 23:00:00,2686.97998,2687.88989,2626.36011,2628.32007
2024-11-26 03:00:00,2628.40991,2639.51001,2615.72998,2625.72998
2024-11-26 07:00:00,2625.92993,2628.81006,2605.3501,2610.36011
2024-11-26 11:00:00,2610.69995,2632.17993,2608.8999,2630.44995
2024-11-26 15:00:00,2630.45996,2631.52002,2610.90991,2614.1499
2024-11-26 19:00:00,2614.1499,2633.31006,2612.52002,2633.31006
2024-11-26 23:00:00,2633.55005,2641.98999,2616.8999,2629.56006
2024-11-27 03:00:00,2629.69995,2631.44995,2619.6499,2628.11011
2024-11-27 07:00:00,2628.27002,2634.1499,2627.62012,2632.31006
2024-11-27 11:00:00,2632.31006,2640.53003,2627.1499,2637.81006
2024-11-27 15:00:00,2637.73999,2648.52002,2636.73999,2646.76001
2024-11-27 19:00:00,2646.67993,2653.82007,2643.93994,2651.18994
2024-11-27 23:00:00,2651.46997,2658.21997,2635.76001,2642.77002
2024-11-28 03:00:00,2642.56006,2644.30005,2633.97998,2634.78003
2024-11-28 07:00:00,2634.77002,2639.060059,2634.34009,2637.21997
2024-11-28 11:00:00,2637.26001,2638.46997,2621.02002,2630.3501
2024-11-28 15:00:00,2630.3501,2639.56006,2629.43994,2637.42993
2024-11-28 19:00:00,2637.1499,2649.69995,2635.80005,2646.97998
2024-11-28 23:00:00,2646.97998,2647.97998,2636.38989,2638.22998
2024-11-29 03:00:00,2638.1499,2642.52002,2637.29004,2637.38989
2024-11-29 07:00:00,2638.67993,2639.3501,2637.27002,2638.8501
2024-11-29 11:00:00,2638.82007,2662.77002,2634.43994,2660.090088
2024-11-29 15:00:00,2660.28003,2666.3501,2658.43994,2660.65991
2024-11-29 19:00:00,2660.71997,2665.8999,2654.65991,2659.67993
2024-11-29 23:00:00,2659.73999,2664.97998,2650.69995,2658.8999
2024-11-30 03:00:00,2659.19995,2662.34009,2648.73999,2650.11011
